ICAO,Latitude,Longitude,Name
SVBL,"10° 11' 0.15"" N","67° 33' 26.35"" W",El Libertador Airbase VE
SVBM,"10° 2' 33.89"" N","69° 21' 31.03"" W",Jacinto Lara International Airport VE
SVBS,"10° 14' 59.92"" N","67° 38' 57.92"" W",Escuela Mariscal Sucre Airport VE
SVCB,"8° 7' 19.78"" N","63° 32' 13.04"" W",Tomás de Heres Airport VE
SVCD,"7° 37' 31.84"" N","66° 9' 46.09"" W",Caicara del Orinoco Airport VE
SVCG,"8° 45' 29.30"" N","72° 32' 10.68"" W",Casigua El Cubo Airport VE
SVCL,"8° 55' 28.76"" N","67° 25' 1.53"" W",Calabozo Airport VE
SVCN,"6° 13' 55.16"" N","62° 51' 15.95"" W",Canaima Airport VE
SVCO,"10° 10' 32.17"" N","70° 3' 54.78"" W",Carora Airport VE
SVCP,"10° 39' 36.05"" N","63° 15' 42.05"" W",General José Francisco Bermúdez Airport VE
SVCR,"11° 24' 53.80"" N","69° 40' 51.24"" W",José Leonardo Chirinos Airport VE
SVCU,"10° 27' 1.20"" N","64° 7' 49.69"" W",Antonio José de Sucre Airport VE
SVED,"6° 43' 60.00"" N","61° 34' 60.00"" W",El Dorado Airport VE
SVEZ,"7° 4' 60.00"" N","69° 31' 60.00"" W",Elorza Airport VE
SVGD,"7° 13' 60.00"" N","70° 48' 0.01"" W",Guasdualito Airport VE
SVGI,"10° 34' 26.68"" N","62° 18' 45.60"" W",Guiria Airport VE
SVGU,"9° 1' 37.00"" N","69° 45' 18.54"" W",Guanare Airport VE
SVIC,"4° 20' 10.75"" N","61° 44' 22.56"" W",Icabarú Airport VE
SVJC,"11° 46' 50.79"" N","70° 9' 5.39"" W",Josefa Camejo International Airport VE
SVKA,"5° 37' 58.80"" N","61° 46' 58.80"" W",Kavanayen Airport VE
SVLF,"8° 14' 21.00"" N","72° 16' 15.70"" W",La Fria Airport VE
SVMC,"10° 33' 29.55"" N","71° 43' 40.29"" W",La Chinita International Airport VE
SVMD,"8° 34' 55.48"" N","71° 9' 39.75"" W",Alberto Carnevalli Airport VE
SVMG,"10° 54' 45.37"" N","63° 57' 59.75"" W",Del Caribe International General Santiago Marino Airport VE
SVMI,"10° 36' 11.22"" N","66° 59' 26.11"" W",Simon Bolivar International Airport VE
SVMT,"9° 45' 16.31"" N","63° 8' 50.64"" W",Maturín Airport VE
SVON,"10° 19' 50.52"" N","71° 19' 21.01"" W",Oro Negro Airport VE
SVPA,"5° 37' 11.96"" N","67° 36' 21.97"" W",Cacique Aramare Airport VE
SVPC,"10° 28' 49.80"" N","68° 4' 22.79"" W",General Bartolome Salom International Airport VE
SVPE,"9° 58' 45.27"" N","62° 13' 42.96"" W",Pedernales Airport VE
SVPH,"4° 34' 0.00"" N","61° 29' 0.00"" W",Perai Tepuy Airport VE
SVPM,"7° 48' 4.75"" N","72° 12' 10.45"" W",Paramillo Airport VE
SVPR,"8° 17' 18.71"" N","62° 45' 37.44"" W",General Manuel Carlos Piar International Airport VE
SVPT,"7° 34' 0.01"" N","70° 10' 59.87"" W",Palmarito Airport VE
SVRS,"11° 56' 60.00"" N","66° 40' 11.99"" W",Los Roques Airport VE
SVSA,"7° 50' 26.99"" N","72° 26' 22.91"" W",Juan Vicente Gómez International Airport VE
SVSB,"7° 48' 12.65"" N","71° 9' 56.59"" W",Santa Bárbara de Barinas Airport VE
SVSE,"4° 33' 18.00"" N","61° 9' 0.01"" W",Santa Elena de Uairen Airport VE
SVSO,"7° 33' 55.37"" N","72° 2' 6.37"" W",Mayor Buenaventura Vivas Airport VE
SVSP,"10° 16' 43.32"" N","68° 45' 18.73"" W",Sub Teniente Nestor Arias Airport VE
SVSR,"7° 52' 59.95"" N","67° 26' 38.40"" W",Las Flecheras Airport VE
SVST,"8° 56' 42.53"" N","64° 9' 3.91"" W",San Tomé Airport VE
SVSZ,"8° 58' 28.38"" N","71° 56' 35.71"" W",Santa Bárbara del Zulia Airport VE
SVTC,"9° 5' 20.38"" N","62° 5' 39.02"" W",Tucupita Airport VE
SVTM,"7° 15' 0.00"" N","61° 26' 0.00"" W",Tumeremo Airport VE
SVUM,"5° 19' 60.00"" N","62° 45' 60.00"" W",Uriman Airport VE
SVVA,"10° 8' 59.04"" N","67° 55' 42.23"" W",Arturo Michelena International Airport VE
SVVG,"8° 37' 26.90"" N","71° 40' 21.61"" W","Juan Pablo Perez Alfonso Airport? El Vigía, Venezuela VE"
SVVL,"9° 20' 25.72"" N","70° 35' 2.62"" W",Dr. Antonio Nicolás Briceno Airport VE
SVVP,"9° 13' 19.30"" N","65° 59' 36.90"" W",Valle de La Pascua Airport VE
SWBC,"0° 58' 52.65"" S","62° 55' 10.72"" W",Barcelos Airport BR
SWBR,"4° 24' 22.83"" S","59° 36' 8.53"" W",Borba Airport BR
SWCA,"4° 52' 17.47"" S","66° 53' 50.85"" W",Carauari Airport BR
SWCQ,"12° 25' 15.82"" S","64° 15' 5.92"" W",Costa Marques Airport BR
SWDM,"14° 22' 36.84"" S","56° 24' 1.43"" W",Diamantino Airport BR
SWDN,"11° 35' 43.44"" S","46° 50' 48.12"" W",Dianópolis Airport BR
SWEC,"15° 53' 48.24"" S","52° 5' 44.03"" W",Aragarças Airport BR
SWEI,"6° 38' 22.31"" S","69° 52' 47.28"" W",Eirunepé Airport BR
SWEK,"13° 34' 28.00"" S","52° 16' 14.01"" W",Canarana Airport BR
SWFJ,"8° 9' 56.09"" S","70° 21' 10.79"" W",Feijó Airport BR
SWFX,"11° 37' 56.64"" S","50° 41' 22.57"" W",São Félix do Araguaia Airport BR
SWGI,"11° 44' 22.56"" S","49° 7' 55.91"" W",Gurupi Airport BR
SWGN,"7° 13' 40.32"" S","48° 14' 25.68"" W",Araguaína Airport BR
SWII,"2° 56' 20.65"" S","69° 41' 38.40"" W",Ipiranga Airport BR
SWIY,"11° 34' 20.28"" S","50° 39' 58.32"" W",Santa Izabel do Morro Airport BR
SWJI,"10° 52' 14.88"" S","61° 50' 47.40"" W",Ji-Paraná Airport BR
SWJN,"11° 25' 10.00"" S","58° 42' 6.00"" W",Juína Airport BR
SWJU,"10° 18' 21.00"" S","58° 29' 22.00"" W",Juruena Airport BR
SWKC,"16° 2' 36.80"" S","57° 37' 47.74"" W",Cáceres Airport BR
SWKO,"4° 8' 2.60"" S","63° 7' 57.20"" W",Coari Airport BR
SWKT,"18° 13' 0.48"" S","47° 53' 58.92"" W",Catalão Airport BR
SWLB,"7° 16' 44.29"" S","64° 46' 10.20"" W",Lábrea Airport BR
SWLC,"17° 50' 5.00"" S","50° 57' 22.00"" W",General Leite de Castro Airport BR
SWMW,"3° 22' 19.81"" S","57° 43' 29.28"" W",Maués Airport BR
SWNA,"5° 7' 4.91"" S","60° 21' 53.64"" W",Novo Aripuanã Airport BR
SWNI,"10° 10' 41.00"" S","62° 49' 32.01"" W",Nova Vida Airport BR
SWNK,"8° 50' 4.42"" S","67° 18' 44.65"" W",Novo Campo Airport BR
SWNQ,"14° 26' 5.64"" S","48° 29' 29.40"" W",Niquelândia Airport BR
SWNS,"16° 21' 44.41"" S","48° 55' 37.39"" W",Anápolis Airport BR
SWPI,"2° 40' 22.87"" S","56° 46' 37.92"" W",Parintins Airport BR
SWPJ,"16° 2' 3.00"" S","53° 2' 3.99"" W",Fazenda São Caetano Airport BR
SWPM,"11° 38' 29.76"" S","61° 10' 44.76"" W",Pimenta Bueno Airport BR
SWRA,"13° 1' 26.00"" S","46° 53' 8.00"" W",Arraias Airport BR
SWRD,"16° 35' 9.60"" S","54° 43' 29.28"" W",Rondonópolis Airport BR
SWRP,"10° 15' 1.00"" S","59° 23' 2.00"" W",Aripuanã Airport BR
SWSI,"11° 53' 6.00"" S","55° 35' 9.99"" W",Presidente João Batista Figueiredo Airport BR
SWST,"10° 27' 53.00"" S","50° 31' 7.00"" W",Santa Terezinha Airport BR
SWTP,"0° 25' 1.00"" S","65° 2' 2.00"" W",Tapuruquara Airport BR
SWTU,"13° 27' 55.90"" S","58° 52' 0.97"" W",Fazenda Tucunaré Airport BR
SWTY,"12° 26' 2.00"" S","46° 24' 2.00"" W",Taguatinga Airport BR
SWUA,"13° 19' 52.68"" S","50° 11' 51.36"" W",São Miguel do Araguaia Airport BR
SWVC,"9° 58' 46.00"" S","51° 8' 32.00"" W",Vila Rica Airport BR
SWXM,"10° 10' 13.00"" S","54° 57' 10.00"" W",Regional Orlando Villas Boas Airport BR
SWXV,"14° 41' 53.88"" S","52° 20' 47.04"" W",Xavantina Airport BR
SYAH,"2° 29' 11.51"" N","59° 18' 48.24"" W",Aishalton Airport GY
SYAN,"3° 57' 33.98"" N","59° 7' 27.12"" W",Annai Airport GY
SYBR,"7° 22' 12.43"" N","60° 29' 16.80"" W",Baramita Airport GY
SYBT,"6° 22' 29.17"" N","58° 38' 17.16"" W",Bartica Airport GY
SYCJ,"6° 29' 54.78"" N","58° 15' 14.76"" W",Cheddi Jagan International Airport GY
SYGO,"6° 48' 22.61"" N","58° 6' 21.24"" W",Ogle Airport GY
SYIB,"5° 42' 29.20"" N","60° 17' 39.12"" W",Imbaimadai Airport GY
SYKM,"5° 51' 55.22"" N","60° 36' 51.12"" W",Kamarang Airport GY
SYKR,"3° 45' 6.98"" N","59° 18' 34.92"" W",Karanambo Airport GY
SYKS,"4° 1' 59.99"" N","59° 31' 59.87"" W",Karasabai Airport GY
SYKT,"4° 38' 56.98"" N","59° 49' 55.92"" W",Kato Airport GY
SYLP,"2° 23' 38.15"" N","59° 26' 27.61"" W",Lumid Pau Airport GY
SYLT,"3° 22' 21.94"" N","59° 47' 21.83"" W",Lethem Airport GY
SYMB,"8° 11' 60.00"" N","59° 46' 59.87"" W",Mabaruma Airport GY
SYMD,"5° 16' 38.96"" N","59° 9' 3.96"" W",Mahdia Airport GY
SYMM,"4° 28' 59.99"" N","59° 40' 59.88"" W",Monkey Mountain Airport GY
SYNA,"6° 15' 0.00"" N","57° 31' 0.12"" W",New Amsterdam Airport GY
SYOR,"4° 43' 30.97"" N","60° 2' 6.00"" W",Orinduik Airport GY
SYPR,"5° 48' 55.62"" N","61° 3' 19.44"" W",Paruima Airport GY
TAPA,"17° 8' 12.12"" N","61° 47' 33.73"" W",V.C. Bird International Airport AG
TAPH,"17° 38' 8.88"" N","61° 49' 42.97"" W",Codrington Airport AG
TBPB,"13° 4' 28.56"" N","59° 29' 33.00"" W",Grantley Adams International Airport BB
TDCF,"15° 20' 12.12"" N","61° 23' 31.92"" W",Canefield Airport DM
TDPD,"15° 32' 49.20"" N","61° 17' 60.00"" W",Melville Hall Airport DM
TFFA,"16° 17' 48.84"" N","61° 5' 3.84"" W",La Désirade Airport GP
TFFB,"16° 0' 47.88"" N","61° 44' 31.92"" W",Baillif Airport GP
TFFC,"16° 15' 28.08"" N","61° 15' 45.00"" W",St-François Airport GP
TFFF,"14° 35' 27.60"" N","61° 0' 11.52"" W",Lamentin International Airport MQ
TFFG,"18° 5' 59.64"" N","63° 2' 49.92"" W",L'Espérance Airport (Grand Case Airport) MF
TFFJ,"17° 54' 15.84"" N","62° 50' 36.96"" W",Gustaf III Airport BL
TFFM,"15° 52' 7.32"" N","61° 16' 12.00"" W",Les Bases Airport GP
TFFR,"16° 15' 55.08"" N","61° 31' 54.48"" W",Pointe-à-Pitre International Airport GP
TFFS,"15° 51' 51.84"" N","61° 34' 50.16"" W",Terre-de-Haut Airport GP
TGPY,"12° 0' 15.12"" N","61° 47' 10.33"" W",Point Salines International Airport GD
TGPZ,"12° 28' 33.96"" N","61° 28' 22.08"" W",Lauriston Airport GD
TIST,"18° 20' 14.28"" N","64° 58' 24.23"" W",Cyril E. King Airport US
TISX,"17° 42' 6.84"" N","64° 47' 54.96"" W",Henry E. Rohlsen Airport US
TJAB,"18° 27' 0.00"" N","66° 40' 31.08"" W",Antonio (Nery) Juarbe Pol Airport PR
TJBQ,"18° 29' 41.64"" N","67° 7' 45.85"" W",Rafael Hernández Airport PR
TJCG,"18° 6' 56.88"" N","65° 25' 21.72"" W",Vieques Airport PR
TJCP,"18° 18' 47.84"" N","65° 18' 15.57"" W",Benjamin Rivera Noriega Airport PR
TJFA,"18° 18' 32.04"" N","65° 39' 42.85"" W",Diego Jimenez Torres Airport PR
TJIG,"18° 27' 24.48"" N","66° 5' 53.16"" W",Fernando Luis Ribas Dominicci Airport PR
TJMZ,"18° 15' 20.52"" N","67° 8' 54.59"" W",Eugenio Maria de Hostos Airport PR
TJPS,"18° 0' 29.88"" N","66° 33' 46.81"" W",Mercedita Airport PR
TJSJ,"18° 26' 21.90"" N","66° 0' 6.60"" W",Luis Muñoz Marín International Airport PR
TJVQ,"18° 8' 5.28"" N","65° 29' 36.96"" W",Antonio Rivera Rodriguez Airport PR
TKPK,"17° 18' 40.32"" N","62° 43' 7.32"" W",Robert L. Bradshaw International Airport KN
TKPN,"17° 12' 20.52"" N","62° 35' 23.64"" W",Vance W. Amory International Airport KN
TLPC,"14° 1' 12.72"" N","60° 59' 34.44"" W",George F. L. Charles Airport LC
TLPL,"13° 43' 59.52"" N","60° 57' 9.36"" W",Hewanorra International Airport LC
TNCA,"12° 30' 5.04"" N","70° 0' 54.71"" W",Queen Beatrix International Airport AW
TNCB,"12° 7' 51.60"" N","68° 16' 6.60"" W",Flamingo International Airport AN
TNCC,"12° 11' 20.04"" N","68° 57' 35.28"" W",Hato International Airport AN
TNCE,"17° 29' 47.40"" N","62° 58' 45.84"" W",Franklin Delano Roosevelt Airport AN
TNCM,"18° 2' 27.60"" N","63° 6' 32.03"" W",Princess Juliana International Airport AN
TNCS,"17° 38' 42.00"" N","63° 13' 12.00"" W",Juancho E. Yrausquin Airport AN
TQPF,"18° 12' 17.28"" N","63° 3' 18.36"" W",Wallblake Airport AI
TRPG,"16° 47' 29.04"" N","62° 11' 35.87"" W",John A. Osborne Airport MS
TTCP,"11° 8' 58.92"" N","60° 49' 55.92"" W",Crown Point International Airport TT
TTPP,"10° 35' 43.44"" N","61° 20' 13.92"" W",Piarco International Airport TT
TUPA,"18° 43' 37.92"" N","64° 19' 46.91"" W",Captain Auguste George Airport VG
TUPJ,"18° 26' 41.28"" N","64° 32' 34.80"" W",Terrance B. Lettsome International Airport VG
TUPW,"18° 26' 47.04"" N","64° 25' 38.99"" W",Virgin Gorda Airport VG
TVSB,"12° 59' 18.24"" N","61° 15' 43.20"" W",J.F. Mitchell Airport VC
TVSC,"12° 41' 56.40"" N","61° 20' 32.64"" W",Canouan Island Airport VC
TVSM,"12° 53' 16.44"" N","61° 10' 48.72"" W",Mustique Airport VC
TVSU,"12° 36' 0.49"" N","61° 24' 43.00"" W",Union Island Airport VC
TVSV,"13° 8' 39.48"" N","61° 12' 39.24"" W",E.T. Joshua Airport VC
TXKF,"32° 21' 50.39"" N","64° 40' 43.33"" W",Bermuda International Airport (L.F. Wade Int'l Airport) BM
UAAA,"43° 21' 7.56"" N","77° 2' 25.79"" E",Almaty International Airport KZ
UAAH,"46° 53' 35.88"" N","75° 0' 17.99"" E",Balkhash Airport KZ
UAAR,"43° 21' 9.36"" N","76° 53' 1.31"" E",Boralday Airport KZ
UAAT,"45° 7' 34.33"" N","78° 26' 49.19"" E",Taldykorgan Airport KZ
UACC,"51° 1' 19.93"" N","71° 28' 0.85"" E",Astana Airport KZ
UACK,"53° 19' 44.77"" N","69° 35' 40.55"" E",Kokshetau Airport KZ
UACP,"54° 46' 29.72"" N","69° 11' 2.23"" E",Petropavlovsk Airport KZ
UADD,"42° 51' 12.96"" N","71° 18' 12.95"" E",Taraz Airport KZ
UAFM,"43° 3' 40.67"" N","74° 28' 39.36"" E",Manas International Airport KG
UAFO,"40° 36' 32.40"" N","72° 47' 35.87"" E",Osh Airport KG
UAII,"42° 21' 51.12"" N","69° 28' 44.03"" E",Shymkent Airport KZ
UAKD,"47° 46' 14.89"" N","67° 40' 24.24"" E",Zhezkazgan Airport KZ
UAKK,"49° 40' 14.88"" N","73° 20' 3.83"" E",Sary-Arka Airport KZ
UAOO,"44° 42' 24.85"" N","65° 35' 33.00"" E",Kyzylorda Airport KZ
UARR,"51° 9' 2.88"" N","51° 32' 35.15"" E",Oral Ak Zhol Airport KZ
UASB,"51° 35' 27.60"" N","75° 12' 53.99"" E",Ekibastuz Airport KZ
UASK,"50° 2' 11.75"" N","82° 29' 39.13"" E",Oskemen Airport KZ
UASP,"52° 11' 42.00"" N","77° 4' 26.03"" E",Pavlodar Airport KZ
UASS,"50° 21' 4.68"" N","80° 14' 3.83"" E",Semipalatinsk Airport KZ
UATE,"43° 51' 36.36"" N","51° 5' 31.20"" E",Aktau Airport KZ
UATG,"47° 7' 18.84"" N","51° 49' 17.04"" E",Atyrau Airport KZ
UATT,"50° 14' 44.88"" N","57° 12' 24.12"" E",Aqtobe Airport KZ
UAUR,"50° 19' 6.96"" N","66° 57' 10.07"" E",Arkalyk Airport KZ
UAUU,"53° 12' 24.85"" N","63° 33' 1.08"" E",Kostanay Airport KZ
UBBB,"40° 28' 3.00"" N","50° 2' 48.12"" E",Heydar Aliyev International Airport AZ
UBBG,"40° 44' 15.73"" N","46° 19' 3.36"" E",Ganja Airport AZ
UBBN,"39° 11' 19.68"" N","45° 27' 30.24"" E",Nakhchivan Airport AZ
UBBQ,"40° 49' 36.00"" N","47° 42' 45.00"" E",Gabala International Airport AZ
UBBY,"41° 33' 44.00"" N","46° 40' 2.00"" E",Zaqatala International Airport AZ
UDSG,"40° 45' 1.44"" N","43° 51' 33.48"" E",Shirak Airport AM
UDYZ,"40° 8' 50.28"" N","44° 23' 45.24"" E",Zvartnots International Airport AM
UEEA,"58° 36' 10.07"" N","125° 24' 32.39"" E",Aldan Airport RU
UEEE,"62° 5' 35.88"" N","129° 46' 15.59"" E",Yakutsk Airport RU
UELL,"56° 54' 50.03"" N","124° 54' 50.41"" E",Chulman Neryungri Airport RU
UERL,"60° 43' 14.16"" N","114° 49' 33.59"" E",Lensk Airport RU
UERP,"66° 24' 1.43"" N","112° 1' 48.00"" E",Polyarny Airport RU
UERR,"62° 32' 4.91"" N","114° 2' 20.41"" E",Mirny Airport RU
UESO,"70° 37' 23.16"" N","147° 54' 7.17"" E",Chokurdah Airport RU
UESS,"68° 44' 26.16"" N","161° 20' 16.79"" E",Cherskiy Airport RU
UEST,"71° 41' 51.72"" N","128° 54' 10.80"" E",Tiksi Airport RU
UESU,"65° 44' 12.13"" N","150° 42' 18.01"" E",Zyryanka Airport RU
UGB,"57° 25' 31.44"" N","157° 44' 24.02"" W",Ugashik Bay Airport US
UGKO,"42° 10' 36.12"" N","42° 28' 57.36"" E",Kopitnari Airport GE
UGSB,"41° 36' 37.07"" N","41° 35' 58.92"" E",Batumi Airport (Chorokh Airport) GE
UGSS,"42° 51' 29.52"" N","41° 7' 41.16"" E",Sukhumi Dranda Airport GE
UGTB,"41° 40' 9.12"" N","44° 57' 16.92"" E",Tbilisi International Airport GE
UHBB,"50° 25' 31.44"" N","127° 24' 43.21"" E",Ignatyevo Airport RU
UHBI,"53° 28' 23.88"" N","125° 47' 41.99"" E",Magdagachi Airport RU
UHBW,"55° 17' 3.12"" N","124° 46' 44.40"" E",Tynda Airport RU
UHHH,"48° 31' 40.80"" N","135° 11' 16.81"" E",Khabarovsk Novy Airport RU
UHKK,"50° 24' 32.40"" N","136° 56' 2.42"" E",Komsomolsk-on-Amur Airport RU
UHMA,"64° 44' 5.65"" N","177° 44' 27.59"" E",Anadyr Ugolny Airport RU
UHMD,"64° 22' 41.15"" N","173° 14' 34.79"" W",Provideniya Bay Airport RU
UHMM,"59° 54' 39.60"" N","150° 43' 12.00"" E",Sokol Airport RU
UHMP,"69° 46' 59.89"" N","170° 35' 49.20"" E",Pevek Airport RU
UHNB,"52° 22' 48.00"" N","140° 26' 52.80"" E",Bogorodskoye Airport RU
UHOO,"59° 24' 36.23"" N","143° 3' 23.41"" E",Okhotsk Airport RU
UHPP,"53° 10' 4.44"" N","158° 27' 14.38"" E",Yelizovo Airport RU
UHSH,"53° 31' 12.00"" N","142° 53' 24.00"" E",Okha Airport RU
UHSK,"49° 11' 25.08"" N","142° 4' 58.77"" E",Shakhtyorsk Airport RU
UHSM,"43° 57' 30.24"" N","145° 40' 58.80"" E",Mendeleyevo Airport RU
UHSO,"50° 40' 9.12"" N","142° 45' 39.61"" E",Zonalnoye Airport RU
UHSS,"46° 53' 19.31"" N","142° 43' 4.81"" E",Yuzhno-Sakhalinsk Airport RU
UHWW,"43° 23' 56.39"" N","132° 8' 52.78"" E",Vladivostok International Airport (Kievichi Airport) RU
UIAA,"52° 1' 34.67"" N","113° 18' 21.60"" E",Kadala Airport RU
UIBB,"56° 22' 14.17"" N","101° 41' 52.79"" E",Bratsk Airport RU
UIBS,"58° 8' 9.96"" N","102° 33' 54.01"" E",Ust-Ilimsk Airport RU
UIII,"52° 16' 4.81"" N","104° 23' 20.40"" E",Irkutsk Airport RU
UIKB,"57° 51' 57.96"" N","114° 14' 34.79"" E",Bodaybo Airport RU
UIKE,"61° 16' 30.01"" N","108° 1' 48.00"" E",Yerbogachen Airport RU
UITT,"56° 51' 24.12"" N","105° 43' 48.01"" E",Ust-Kut Airport RU
UIUU,"51° 48' 28.08"" N","107° 26' 16.81"" E",Ulan-Ude Airport (Mukhino) RU
UJAP,"8° 55' 41.01"" N","165° 45' 43.18"" E",Ujae Atoll Airport MH
UKBB,"50° 20' 42.00"" N","30° 53' 40.92"" E",Boryspil Airport UA
UKCC,"48° 4' 24.96"" N","37° 44' 22.92"" E",Donetsk Airport UA
UKCK,"48° 42' 20.16"" N","37° 37' 44.04"" E",Kramatorsk Airport UA
UKCM,"47° 4' 33.96"" N","37° 26' 58.56"" E",Mariupol Airport UA
UKCS,"48° 54' 1.19"" N","38° 32' 30.01"" E",Sievierodonetsk Airport UA
UKCW,"48° 25' 2.64"" N","39° 22' 26.76"" E",Luhansk Airport UA
UKDB,"46° 48' 54.00"" N","36° 45' 29.15"" E",Berdyansk Airport UA
UKDD,"48° 21' 25.92"" N","35° 6' 2.16"" E",Dnipropetrovsk International Airport UA
UKDE,"47° 52' 1.20"" N","35° 18' 56.52"" E",Zaporizhzhia International Airport UA
UKDR,"48° 2' 35.88"" N","33° 12' 36.00"" E",Kryvyi Rih International Airport UA
UKFB,"44° 41' 29.15"" N","33° 34' 32.44"" E",Belbek Airport UA
UKFF,"45° 3' 7.92"" N","33° 58' 30.37"" E",Simferopol International Airport UA
UKFK,"45° 22' 21.00"" N","36° 24' 5.05"" E",Kerch Airport UA
UKHH,"49° 55' 29.28"" N","36° 17' 24.00"" E",Kharkiv Osnova International Airport UA
UKHP,"49° 34' 6.96"" N","34° 23' 49.93"" E",Suprunovka Airport UA
UKHS,"50° 51' 29.88"" N","34° 45' 45.00"" E",Sumy Airport UA
UKKE,"49° 24' 56.16"" N","31° 59' 43.08"" E",Cherkassy Airport UA
UKKG,"48° 32' 30.55"" N","32° 17' 9.04"" E",Kirovograd UA
UKKK,"50° 24' 6.12"" N","30° 26' 58.92"" E",Kiev International Airport UA
UKKM,"50° 36' 12.60"" N","30° 11' 30.84"" E",Gostomel Airport UA
UKLC,"50° 40' 42.25"" N","25° 29' 13.80"" E",Lutsk Airport UA
UKLH,"49° 21' 34.92"" N","26° 56' 0.24"" E",Khmelnytskyi Airport UA
UKLI,"48° 53' 3.12"" N","24° 41' 9.96"" E",Ivano-Frankivsk Airport UA
UKLL,"49° 48' 45.00"" N","23° 57' 21.96"" E",Lviv International Airport UA
UKLN,"48° 15' 33.48"" N","25° 58' 50.88"" E",Chernivtsi International Airport UA
UKLR,"50° 36' 25.57"" N","26° 8' 29.76"" E",Rivne International Airport UA
UKLT,"49° 31' 27.12"" N","25° 42' 0.36"" E",Ternopil International Airport UA
UKLU,"48° 38' 3.48"" N","22° 15' 48.24"" E",Uzhhorod International Airport UA
UKOH,"46° 40' 32.88"" N","32° 30' 23.04"" E",Chernobayevka Airport UA
UKON,"47° 3' 28.44"" N","31° 55' 11.28"" E",Mykolaiv International Airport UA
UKOO,"46° 25' 36.48"" N","30° 40' 35.40"" E",Odessa International Airport UA
UKWW,"49° 14' 33.11"" N","28° 36' 49.60"" E",Vinnytsia/Gavyryshivka Airport UA
ULAA,"64° 36' 1.09"" N","40° 43' 0.13"" E",Talagi Airport RU
ULAM,"67° 38' 24.00"" N","53° 7' 18.84"" E",Naryan Mar Airport RU
ULAS,"65° 1' 48.00"" N","35° 44' 0.00"" E",Solovki Airport RU
ULBC,"59° 16' 24.97"" N","38° 0' 56.88"" E",Cherepovets Airport RU
ULDD,"69° 45' 47.87"" N","61° 33' 23.04"" E",Amderma Airport RU
ULKK,"61° 14' 8.89"" N","46° 41' 50.99"" E",Kotlas Airport RU
ULLI,"59° 48' 1.08"" N","30° 15' 45.00"" E","Pulkovo Airport, Rzhevka Airport RU"
ULMK,"67° 27' 47.89"" N","33° 35' 17.88"" E",Kirovsk-Apatity Airport RU
ULMM,"68° 46' 54.12"" N","32° 45' 2.88"" E",Murmansk Airport RU
ULOL,"56° 22' 51.96"" N","30° 36' 29.16"" E",Velikiye Luki Airport RU
ULOO,"57° 47' 2.04"" N","28° 23' 44.16"" E",Pskov Airport RU
ULPB,"61° 53' 6.72"" N","34° 9' 16.92"" E","Besovets Airport, Petrozavodsk, Russia RU"
ULWU,"60° 47' 17.88"" N","46° 15' 35.99"" E",Velikiy Ustyug Airport RU
ULWW,"59° 16' 57.00"" N","39° 56' 39.84"" E",Vologda Airport RU
UMBB,"52° 6' 29.88"" N","23° 53' 53.16"" E",Brest Airport RU
UMGG,"52° 31' 37.20"" N","31° 1' 0.12"" E",Gomel Airport BY
UMII,"55° 7' 35.40"" N","30° 20' 58.56"" E",Vitebsk East Airport BY
UMKK,"54° 53' 24.00"" N","20° 35' 33.36"" E",Khrabrovo Airport RU
UMMG,"53° 36' 7.20"" N","24° 3' 13.68"" E",Hrodna Airport BY
UMMM,"53° 51' 52.19"" N","27° 32' 22.92"" E",Minsk-1 Airport RU
UMMS,"53° 52' 57.00"" N","28° 1' 50.52"" E",Minsk International Airport (Minsk-2) RU
UMOO,"53° 57' 17.64"" N","30° 5' 42.36"" E",Mogilev Airport BY
UNAA,"53° 44' 24.01"" N","91° 23' 6.01"" E",Abakan Airport RU
UNBB,"53° 21' 49.68"" N","83° 32' 18.59"" E",Barnaul Airport RU
UNEE,"55° 16' 12.36"" N","86° 6' 25.92"" E",Kemerovo Airport RU
UNII,"58° 28' 27.12"" N","92° 6' 45.01"" E",Yeniseysk Airport RU
UNKL,"56° 10' 22.44"" N","92° 29' 35.89"" E",Krasnoyarsk Yemelyanovo Airport RU
UNKS,"56° 16' 5.88"" N","90° 34' 14.88"" E",Achinsk Airport RU
UNKY,"51° 40' 9.84"" N","94° 24' 2.15"" E",Kyzyl Airport RU
UNNT,"55° 0' 45.36"" N","82° 39' 2.53"" E",Novosibirsk Tolmachevo Airport RU
UNOO,"54° 58' 1.20"" N","73° 18' 37.80"" E",Omsk Airport RU
UNTT,"56° 22' 49.08"" N","85° 12' 29.87"" E",Bogashevo Airport RU
UNWW,"53° 48' 41.04"" N","86° 52' 37.91"" E",Novokuznetsk Spichenkovo Airport (Prokopyevsk Southeast) RU
UODD,"73° 31' 4.11"" N","80° 22' 46.81"" E",Dikson Airport RU
UOHH,"71° 58' 41.17"" N","102° 29' 27.59"" E",Khatanga Airport RU
UOII,"67° 26' 13.93"" N","86° 37' 18.85"" E",Igarka Airport RU
UOOO,"69° 18' 39.95"" N","87° 19' 55.92"" E",Norilsk Alykel Airport RU
URKA,"45° 0' 7.57"" N","37° 20' 50.29"" E",Vityazevo Airport RU
